cleaned_text,label
'We make zero': COVID- likely impact B.C.'s economy,0
"Raymond jury fitness hearing cancelled, lawyer plans constitutional challenge judge-alone",0
Western University cancels classes stop COVID- spread,0
India cancels tourist visas COVID- cases rise,0
Student athletes use online workouts stay sharp COVID- restrictions,0
Kitchener-Waterloo Oktoberfest sell Benton Street office,0
Wiikwemkoong getting supplies residents COVID- pandemic,0
working seniors trying keep safe COVID-,0
"Trudeau meet premiers, Indigenous leaders Thursday COVID- spreads oil prices tank",0
Trump's carnival-show narcissism dangerous face COVID-,0
large gatherings still good idea Alberta? Views vary COVID- situation changes rapidly,0
"No, can't make N mask bra",0
Quebec biotech firm produces potential COVID- vaccine,0
U C suspends in-person classes due COVID-,0
Read stories week's CBC Toronto 'Front-line Heroes',0
COVID- self-isolation problem addiction recovery,0
Twitter used track spread diseases like COVID-: Guelph researchers,0
"time, COVID- restrictions lifted intervals, Morrison says",0
CBC Windsor COVID- update: Here's need know March,0
"Manitoba working st province reopen, premier says, caution testing needed",0
push save lives longstanding issues leave long-term care homes susceptible COVID-,0
City Calgary outlines plans 'flatten curve' COVID-,0
"Yukon gov't minister self-isolates, gets tested COVID-",0
"COVID- spread N.L. 'inevitable,' precautions appropriate far: Officer health",0
Polar Bear Express suspended fears COVID- spread,0
"Calgary minor soccer spectator tested positive COVID-, league says",0
Trudeau COVID-: walking fine line inciting panic inducing complacency,0
CBC Montreal news back,0
"Motel rooms available homeless, marginalized people need place self-isolate Thunder Bay, Ont.",0
Questions emerge RCMP's failure send emergency alert gunman's rampage,0
Hospital still 'open business' officials work limit possible spread COVID-,0
Working poor among hardest hit COVID- pandemic,0
least dead attack Sikh worshippers Afghanistan,0
"new, softer Jason Kenney emerges great oil collapse",0
"Funeral directors want special designation access supplies, cause death information outbreak",0
Keeping faith COVID- pandemic — praying home staying connected online,0
"Funeral directors want special designation access supplies, cause death information outbreak",0
"COVID- spread N.L. 'inevitable,' precautions appropriate far: Officer health",0
"Thursday, March : Here's Nova Scotia impacted COVID- today",0
"Renowned B.C. ultra-marathoner run km, climb , metres garage",0
"Ontario working motion suspend legislature, necessary, due COVID- outbreak",0
COVID-: Albertans urged cancel gatherings people,0
Life lockdown: monks nuns find liberation isolation,0
Life lockdown: L'Arche lives community credo time isolation,0
McMaster students replace failed course 'no credit' amid COVID-,0
Winnipeg fire-paramedic station reopens concerns possible COVID- exposure,0
COVID- fallout wipes sporting events B.C.,0
CBU's international students face uncertainty end term nears,0
B.C.'s th COVID- case connected woman flew Iran,0
City Calgary outlines plans 'flatten curve' COVID-,0
"'I'll keep training': Olympics get closer, Edmonton athlete's dream seems away",0
Nunavik confirms case COVID- Inukjuak,0
"Yukon gov't minister self-isolates, gets tested COVID-",0
Here's what's cancelled due COVID- Ottawa area,0
"Thinking someone dinner? Think again, says Sask.'s top doctor",0
"Calgary minor soccer spectator tested positive COVID-, league says",0
'I'm blown away': residents workers Heritage Green COVID- symptoms,0
"Pets can't spread COVID-, veterinarians say",0
COVID- fallout wipes sporting events B.C.,0
working seniors trying keep safe COVID-,0
Trump's carnival-show narcissism dangerous face COVID-,0
"Trudeau meet premiers, Indigenous leaders Thursday COVID- spreads oil prices tank",0
large gatherings still good idea Alberta? Views vary COVID- situation changes rapidly,0
Here's what's cancelled due COVID- Ottawa area,0
"Thinking someone dinner? Think again, says Sask.'s top doctor",0
'We make zero': COVID- likely impact B.C.'s economy,0
"travel travel: go essential, says infectious disease expert",0
"Pets can't spread COVID-, veterinarians say",0
P.E.I. preparing negative economic impacts COVID-,0
"need know COVID- Alberta Thursday, April",0
Extreme measures: European governments pull stops slow COVID-,0
'We make zero': COVID- likely impact B.C.'s economy,0
Vincent van Gogh painting stolen Dutch museum overnight raid,0
"Rothesay family goes step further, confines teen separate house European trip",0
'Dynamic fluid situation': Thunder Bay officials revisit municipal decisions ahead virtual town hall,0
CBC Montreal news back,0
What's next Canada calls COVID- pandemic?,0
B.C.'s th COVID- case connected woman flew Iran,0
Hospital still 'open business' officials work limit possible spread COVID-,0
Get informed top stories day one quick scan,0
"travel travel: go essential, says infectious disease expert",0
P.E.I. Shellfish Association wants -week delay season COVID-,0
Vincent van Gogh painting stolen Dutch museum overnight raid,0
"new, softer Jason Kenney emerges great oil collapse",0
Fredericton couple quarantined cruise ship return Canada,0
Manitoba's middle-of-the-road economy cannot weather pandemic,0
"Saudi officials say Yemen ceasefire effect, Houthis yet officially respond",0
Death toll new coronavirus outbreak China reaches,0
Yukon enforcing border closure non-essential travel,0
B.C. introduces job protection employees unable work due COVID-,0
COVID- widespread numbers suggest — act like,0
"COVID- cases Alberta rise , new cases since Friday",0
McDonald's closes Rymal Road location employee tests positive COVID-,0
'To say disappointed would lie': Artists react cancellation Juno Awards,0
Federal agency sends workers home employee undergoes testing COVID-,0
U.S. warns citizens China mystery pneumonia outbreak,0
COVID- outbreak declared Barton jail inmate tests positive,0
Nova Scotia gas prices plummet cents litre,0
Chief medical officer accuses union fear mongering Northwood COVID- crisis,0
COVID- earns nd chance accused wild police chase caught skipping bail,0
"Suspected, confirmed COVID- patients filling roughly Ontario ICU beds",0
'Like petri dish': Advocates worry Toronto's homeless shelters ill-prepared COVID-,0
", Canada failed pandemic test. Here's we've learned since",0
Group calls urgent action help intersection B.C.'s dual health emergencies,0
Ottawa's photos week,0
"confirmed cases COVID- N.L. yet, says chief medical officer health",0
Get informed top stories day one quick scan,0
Burst pipe floods wildlife care centre,0
B.C. operators say call COVID concerns,0
Q&A: P.E.I. Premier Dennis King talks tourism season looks back st year office,0
Dissent time COVID,0
"'I'll keep training': Olympics get closer, Edmonton athlete's dream seems away",0
Support flowing northern community La Loche outbreak recorded long-term care home,0
Dissent time COVID,0
Group calls urgent action help intersection B.C.'s dual health emergencies,0
"Essential workers part Day Mourning, hope highlight seriousness COVID-",0
Ontario's Telehealth service flooded calls COVID-,0
"'I'll keep training': Olympics get closer, Edmonton athlete's dream seems away",0
Burst pipe floods wildlife care centre,0
B.C. operators say call COVID concerns,0
"need know COVID- Alberta Wednesday, March",0
CBU's international students face uncertainty end term nears,0
"getting tested COVID-, comes isolation waiting Hamilton man",0
make sense number COVID- cases Quebec,0
"need know COVID- Alberta Wednesday, March",0
Saskatchewan COVID- cruise ship evacuee offers inside look experience,0
Mad Magazine illustrator Mort Drucker dies,0
"Take COVID- testing Ontario hospital ERs, Waterloo MPP says",0
Anxiety high P.E.I.'s letter carriers,0
"getting tested COVID-, comes isolation waiting Hamilton man",0
told Dartmouth woman needed COVID- test. never happened,0
Around Cape Breton hospital workers self-isolated due patient COVID-,0
causeway? Cape Breton says yet,0
district-approved school trips Europe cancelled: NLESD,0
Cenovus Energy's huge cut spending expected set trend sector adjusts oil prices,0
"Newfoundlander leading global fight COVID-, wants know facts",0
"N.W.T. close borders inbound travel air, land port — limited exceptions",0
Physically distant surprise birthday comes twist help neighbour need,0
"new cases COVID- P.E.I., total remains",0
Nova Scotians prepared schools remain closed beyond April,0
Fredericton plans keep essential services going event COVID- outbreak,0
Woody Allen releases memoir new publisher,0
Quebec travel agencies feel heat local travellers cancel flights China,0
"Cardy's COVID- measures 'drastic,' causing confusion, party stands behind",0
Teachers sending work home students COVID- break,0
"need know COVID- B.C. March ,",0
"Nurse CHSLD Sainte-Dorothée forced work symptoms, tests positive, union says",0
"Global economic security critical, Trudeau tell conference",0
Calls social distancing ignored Hamiltonians walk outside others,0
'Dynamic fluid situation': Thunder Bay officials revisit municipal decisions ahead virtual town hall,0
Get informed top stories day one quick scan,0
Inuvik's micro-manufacturing centre creating items essential workers pandemic,0
"Wave family violence comes COVID-, warns family children's services",0
