cleaned_text,label
"health care bill subsidize families four make $, year.",0
"Donald Trump proclaimed first presidential debate paying federal taxes made ""smart.""",0
""" percent jobs accessible transit metro Atlanta residents. percent living city.""",0
Newfoundland town Gander played host thousands airline passengers stranded American airspace closed September terrorist attacks.,0
I've taken federal government won.,0
Twenty-two million jobs created Clinton’s two terms million Bush’s.,0
Household income among Hispanic Americans set new record high.,0
bill Georgia General Assembly would make presidential candidates meet citizenship requirements U.S. Constitution.,0
"Walton family, owns Wal-Mart, controls fortune equal wealth bottom percent Americans combined.",0
President Trump Plan 'End' Program Funding Heating Elderly Disabled?,0
Georgia led nation student fatalities caused motorists illegally passing stopped school buses.,0
"second quarter row, campaign raised money challenger nation brought fundraising total $,.",0
"Says President Obama ""has fired cruise missiles Peace Prize winners combined.""",0
"Fifty-one percent -- is, majority American households -- paid income tax . Zero. Zip. Nada.",0
Radio Host Tweet Sodomizing Parkland Survivor 'Hot Poker'?,0
"minimum wage workers Rhode Island ""only percent serve sole income earner family.""",0
Wisconsin still ranks first among states manufacturing jobs per capita.,0
"Says U.S. Sen. Marco Rubio says troops leaving Iraq ""too fast.""",0
New Glarus Brewing Co.’s Spotted Cow available Wisconsin.,0
private healthcare plans must conform government rules participate Healthcare Exchange.,0
President decided move forward executive actions immigration said numerous occasions didn’t constitutional power take.,0
"We've , attempts amend Constitution since .",0
senator turned state pension plan part-time legislators.,0
Says Jeb Bush -- Charlie Crist -- signed legislation let Duke Energy collect money nuclear projects.,0
", people murdered knives, ""hands feet"" ""clubs hammers"" type rifle.",0
able cut New York’s uninsured rate half since percent percent population.,0
"Lawmakers paid off-season efforts to, first time, take lead drawing borders two would-be cities.",0
"Claim: Income eligibility raised , rupees . lakh rupees pre-metric scholarship OBCs.",0
"sheriff Carter County, Oklahoma issued public letter urging citizens arm following mass shooting San Bernardino, California.",0
"Since , million cubic metres dredge spoil approved dumped precious (Great Barrier) reef - that's MCGs worth.",0
federal government thinks authority regulate toilet seats.,0
"Says ""cut taxes $ million"" governor.",0
world-famous mime artist Marcel Marceau worked French underground teenager help save many Jewish children death hands Nazis World War II.,0
"Says Donald Trump’s tax plan gives wealthy corporations ""more Bush tax cuts least factor two.""",0
"Says ""called addressing risks derivatives, cracking subprime mortgages improving financial oversight"" early financial crisis.",0
Tens billions dollars (from taxpayer-funded bailouts) ... flowed straight AIG coffers foreign corporations foreign banks.,0
Says Barack Obama promised halve deficit first term.,0
"want get like Louisiana, drive-up daiquiri shops.",0
Uganda’s diaspora remittances equivalent % country’s economy?,0
"rent U-Haul move company, costs twice much go San Francisco Austin way around, can’t find enough trucks flee Golden State.",0
"last years, we've witnessed dramatic expansion jailing immigrants, , people detained annually ,.",0
Says sued Obama administration times.,0
Florida Legislature raised taxes fees almost $ billion session.,0
Says Texas ranks last percentage residents high school diplomas.,0
"Obama administration approved transfer funding Islamic Relief Agency, Sudan-based organization ties Al-Qaeda.",0
Bill Ripken's Fleer baseball card includes hidden obscenity.,0
Foreign aid makes percent entire budget.,0
"Georgia lawmakers fuel session feasting ""wild"" hogs.",0
"Taxpayers pay $, month House Speaker Nancy Pelosi's district office downtown San Francisco.",0
"Medicare costs slowed dramatically. fact, first two months fiscal year, Medicare costs even nominal terms relative previous year.",0
"New York ""among highest tax burdens state nation""",0
"Children born today carry $, share national debt.",0
theme original 'Star Trek' television includes never-used lyrics.,0
"deficit year could pay ""all salaries every professional baseball player next years.""",0
Uganda’s jails second crowded Africa?,0
"Ms. Kagan spent entire professional career Harvard Square, Hyde Park D.C. Beltway.",0
"Republicans call ""death tax"" estate tax ""on ultra wealthy"" which, , paid ""two every , people.""",0
United Airlines Deny Passenger's Request Fly Emotional Support Peacock?,0
"state Georgia lost , total jobs , construction jobs since May .",0
Seattle imposed excise tax distributors sweetened drinks.,0
Finance experts estimate paying cash $. billion projects funded sales tax saved Gwinnett County $ billion interest payments.,0
man burned death attempting rescue dog boiling hot spring.,0
"Says ""concrete examples"" University Texas job applicants prospective applicants students well invited speakers changing minds handguns allowed campus buildings classrooms.",0
Says U.S. Department Homeland Security must report congressional committees subcommittees.,0
Maps escape aids smuggled Allied POWs Monopoly sets World War II.,0
Scammers trick e-mail users opening virus-launching attachments sending phony package delivery failure notifications.,0
"governor, tuition skyrocketing stopped that. capped froze college tuition.",0
state employees could pay twice much toward health care premiums would still half national average,0
murder rate Atlanta rise year.,0
"Texas, ""the No. name new male babies — many vote one day — Jose.""",0
Guantanamo Bay detainees get HN vaccine.,0
(My dad) used campaign gas-guzzling dinosaurs.,0
""", Ohio jobs tied auto industry.""",0
"Obama admitted cap trade plan would cause electricity bills ""skyrocket.""",0
"Right now, Texas, wind power already cheaper dirty fossil fuels.",0
ham cheese sandwich one slice bread responsibility USDA ... ham cheese sandwich two slices bread responsibility Food Drug Administration.,0
U.S. foreign assistance ... given U.S. companies nonprofits form contracts grants.,0
"got solar energy ""an area Southwestern desert miles side, would enough, itself, provide percent electricity needs United States America full year.""",0
"Countries bombed: Obama , Bush",0
"Ninety-five percent Oregonians health insurance coverage, tens thousands first time.",0
"Says Mitt Romney said ""line NRA.""",0
"percent Latinos support DREAM Act, allows undocumented youth attend college, Marco Rubio opposes it.",0
"Iran President Hassan ""Rouhani Cabinet members Ph.D.s American universities"" members Barack Obama’s Cabinet.",0
Forty cents every dollar spent federal government borrowed children.,0
